51,1,1,0,1,0,0,,0,0,1,0,0,0,1,1,1,0,0,1
52,1,0,0,1,1,0,,0,0,1,0,0,0,1,0,1,0,1,1
53,1,1,0,0,0,0,,0,0,0,0,0,0,1,0,1,1,1,0
54,0,1,0,0,0,0,,0,0,0,0,0,0,1,1,0,1,1,0
55,0,0,0,0,0,0,,1,0,0,0,0,0,1,1,0,1,1,0
56,0,0,0,0,0,0,,1,0,0,0,0,0,1,0,1,1,1,0
57,0,0,0,0,1,1,,0,1,0,0,0,0,0,0,1,0,1,0
58,0,0,0,0,1,1,,0,1,0,0,0,0,0,1,1,0,0,0
59,0,0,0,1,1,1,,0,1,0,1,0,0,1,1,1,0,0,0
60,0,1,0,1,1,1,,0,0,0,1,0,0,1,1,1,0,1,0
61,0,1,0,1,1,1,,0,0,0,1,0,0,1,1,1,0,1,0
62,0,1,1,1,1,0,,0,0,0,1,0,1,1,1,1,0,1,0
63,0,1,1,1,1,0,,0,0,0,1,0,1,0,1,1,0,1,0
64,0,1,1,1,1,0,,0,0,0,1,1,1,0,0,0,0,1,0
65,0,1,1,0,1,0,,0,0,0,1,1,1,1,0,1,0,1,0
66,0,1,1,0,0,0,,0,0,0,1,1,1,0,0,1,0,1,1
67,0,1,1,0,0,0,,0,0,1,1,0,0,0,0,0,0,1,1
68,0,1,1,0,0,1,,0,0,1,1,0,0,0,0,1,1,1,0
69,0,0,1,0,0,1,,1,0,1,1,1,0,0,0,0,1,1,1
70,0,0,1,0,0,0,,1,0,0,1,1,0,0,0,0,1,0,1
71,0,0,1,0,0,0,,0,0,0,1,1,0,0,0,0,1,0,0
72,0,1,1,0,0,0,,1,0,0,1,0,0,1,0,0,0,1,0
73,0,0,1,0,0,0,,1,0,1,1,1,0,0,0,0,0,1,0
74,0,0,1,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0
75,0,0,1,0,0,0,,0,0,0,1,1,0,0,0,0,0,0,0
76,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,0,0,0,0
77,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0
78,0,0,0,1,0,0,,0,0,0,1,1,1,0,0,0,0,0,0
79,0,0,0,1,0,0,,1,0,1,1,1,0,0,0,0,0,0,0
80,1,0,0,1,0,0,,0,1,1,0,1,0,0,0,0,0,1,0
81,1,0,0,1,1,0,,1,0,1,0,1,0,0,0,0,0,1,1
82,1,0,0,1,1,0,,1,0,1,0,1,0,0,0,0,0,1,1
83,1,0,0,1,1,0,,0,0,0,0,1,0,0,1,0,1,1,0
84,0,1,1,1,1,1,,0,0,1,0,0,0,0,1,0,1,0,1
85,0,1,1,1,1,1,,0,1,1,0,0,0,0,1,1,1,0,0
86,0,1,1,1,1,1,,0,1,1,0,0,0,0,1,1,0,1,0
87,0,0,1,1,1,1,,0,1,0,0,0,0,0,1,1,0,1,0
88,0,0,0,0,1,0,,0,1,0,0,0,0,0,1,1,0,1,1
89,1,0,0,0,0,0,,0,1,0,0,0,0,0,1,1,0,1,1
90,0,0,0,0,0,0,,0,1,0,0,1,1,0,1,1,0,1,1
91,0,0,0,0,0,0,,0,1,0,0,1,1,0,0,1,0,1,1
92,0,0,0,1,0,0,,0,0,0,0,1,1,0,0,0,0,0,1
93,0,0,0,1,0,0,,1,0,0,0,0,1,0,0,0,0,0,1
94,0,0,0,1,0,0,,1,0,0,0,0,1,0,0,0,1,0,1
95,0,0,0,1,0,0,,1,0,0,0,0,1,0,0,0,0,0,0
96,1,0,0,1,0,0,,1,0,0,0,0,1,0,0,0,1,1,0
97,1,0,0,1,1,0,,1,0,0,0,0,1,0,0,0,1,1,1
98,1,0,0,0,1,0,,1,0,1,0,0,1,0,1,0,1,1,1
99,1,0,0,0,0,0,,1,0,1,0,0,0,1,1,0,0,1,0
100,0,0,0,0,0,0,,1,0,1,0,0,0,1,1,0,0,0,0
101,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0
102,0,0,0,0,0,0,,1,0,0,0,1,0,0,1,1,0,1,0
103,0,0,0,0,0,0,,1,0,0,0,1,0,1,1,1,0,1,1
104,0,0,1,0,0,0,,1,1,0,0,1,0,1,1,1,0,1,1
105,0,0,0,0,0,0,,1,1,0,0,1,0,1,1,1,0,1,1
106,0,0,0,0,0,0,,1,1,1,0,1,0,1,0,1,0,1,0
107,0,0,1,0,0,1,,1,1,1,1,1,0,0,0,0,0,1,1
108,0,0,0,0,0,1,,0,0,1,1,1,0,0,1,0,0,1,1
109,0,0,0,0,0,1,,1,0,1,1,1,0,0,1,1,0,1,1
110,0,0,0,0,0,1,,1,0,1,1,1,1,0,1,1,0,1,1
111,0,0,0,0,0,0,,1,0,0,1,1,1,1,0,0,0,1,1
112,0,0,0,0,0,0,,1,0,0,0,1,0,1,1,0,0,1,1
113,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,1,1
114,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0
115,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,0
116,0,0,0,1,1,0,,1,0,0,0,0,0,0,0,0,1,1,0
117,0,0,0,1,1,0,,1,0,1,1,0,0,0,0,0,1,1,0
118,0,0,0,1,1,0,,1,0,1,1,0,0,0,0,0,1,1,0
119,0,0,0,1,1,0,,0,0,0,1,0,0,0,0,1,1,1,0
120,0,1,0,0,1,0,,0,0,0,1,0,0,0,0,1,1,1,0
121,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,1,1,0
122,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0
123,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0
124,1,0,0,0,0,0,,0,0,1,0,0,1,0,1,0,0,0,0
125,0,0,0,0,1,0,,0,0,1,0,0,1,0,,0,0,0,0
126,0,0,0,0,1,0,,0,0,0,0,0,1,1,,0,1,1,0
127,1,0,0,0,0,0,,1,0,0,0,0,0,1,,0,0,1,0
128,0,0,0,0,0,0,,1,0,0,0,0,0,0,,0,0,1,1
129,0,0,0,0,1,0,,0,0,0,1,0,0,1,,0,0,1,0
130,0,0,0,0,1,0,,0,1,0,1,0,0,1,,0,0,0,0
131,0,0,1,0,1,0,,0,1,0,1,1,0,1,,0,1,0,0
132,0,0,1,0,1,0,,0,1,0,1,1,0,1,,0,1,0,0
133,0,0,1,0,0,0,,1,1,0,0,1,0,0,,0,1,0,0
134,0,0,1,1,0,0,,1,,0,0,1,0,1,,1,1,0,0
135,0,0,0,1,0,0,,1,,0,0,0,0,1,,1,1,0,0
136,0,0,0,1,0,0,,1,,0,0,0,1,1,,0,0,0,1
137,1,0,0,0,0,0,,1,,0,0,0,,1,,0,0,0,1
138,1,0,0,0,0,1,,1,,0,0,0,,1,,0,0,0,1
139,1,0,0,0,0,1,,1,,0,0,0,,1,,1,0,0,
140,0,0,1,0,0,1,,1,,0,0,0,,,,1,0,0,
141,0,0,0,0,0,1,,,,0,0,0,,,,1,0,0,
142,0,0,1,1,0,0,,,,0,0,0,,,,0,0,0,
143,0,1,1,1,0,0,,,,0,0,0,,,,0,0,0,
144,1,0,1,1,0,0,,,,0,0,0,,,,0,0,0,
145,1,1,1,0,0,0,,,,0,0,0,,,,0,0,0,
146,0,1,1,1,0,0,,,,0,0,0,,,,0,0,1,
147,0,1,,1,0,1,,,,0,1,1,,,,0,0,1,
148,0,0,,1,0,1,,,,0,1,1,,,,0,0,1,
149,1,0,,1,0,1,,,,0,1,1,,,,0,0,,
150,0,0,,1,0,1,,,,0,1,1,,,,1,0,,
151,0,0,,1,1,0,,,,0,,0,,,,1,1,,
152,0,0,,0,0,0,,,,0,,0,,,,0,1,,
153,0,1,,0,0,0,,,,0,,0,,,,0,1,,
154,0,1,,0,0,0,,,,0,,0,,,,0,1,,
155,0,1,,0,1,1,,,,0,,0,,,,0,0,,
156,1,0,,0,,1,,,,0,,0,,,,0,0,,
157,0,1,,0,,0,,,,0,,1,,,,0,0,,
158,,1,,0,,0,,,,0,,0,,,,1,1,,
159,,1,,1,,0,,,,0,,0,,,,1,1,,
160,,,,1,,0,,,,0,,0,,,,1,0,,
161,,,,1,,0,,,,0,,0,,,,1,0,,
162,,,,0,,0,,,,0,,0,,,,1,0,,
163,,,,0,,0,,,,0,,0,,,,0,1,,
164,,,,0,,0,,,,0,,0,,,,0,1,,
165,,,,0,,0,,,,0,,0,,,,0,1,,
166,,,,0,,,,,,0,,1,,,,0,1,,
167,,,,0,,,,,,0,,,,,,0,1,,
168,,,,0,,,,,,0,,,,,,0,1,,
169,,,,1,,,,,,0,,,,,,0,,,
170,,,,0,,,,,,1,,,,,,1,,,
171,,,,0,,,,,,0,,,,,,,,,
172,,,,1,,,,,,0,,,,,,,,,
173,,,,1,,,,,,0,,,,,,,,,
174,,,,1,,,,,,0,,,,,,,,,
175,,,,,,,,,,0,,,,,,,,,
176,,,,,,,,,,0,,,,,,,,,
177,,,,,,,,,,0,,,,,,,,,
178,,,,,,,,,,0,,,,,,,,,
179,,,,,,,,,,0,,,,,,,,,
180,,,,,,,,,,0,,,,,,,,,
181,,,,,,,,,,0,,,,,,,,,
182,,,,,,,,,,0,,,,,,,,,
183,,,,,,,,,,0,,,,,,,,,
184,,,,,,,,,,0,,,,,,,,,
185,,,,,,,,,,0,,,,,,,,,
186,,,,,,,,,,0,,,,,,,,,
187,,,,,,,,,,0,,,,,,,,,
188,,,,,,,,,,0,,,,,,,,,
189,,,,,,,,,,0,,,,,,,,,
190,,,,,,,,,,0,,,,,,,,,
191,,,,,,,,,,0,,,,,,,,,
192,,,,,,,,,,0,,,,,,,,,
193,,,,,,,,,,0,,,,,,,,,
194,,,,,,,,,,1,,,,,,,,,
195,,,,,,,,,,1,,,,,,,,,
196,,,,,,,,,,0,,,,,,,,,
197,,,,,,,,,,0,,,,,,,,,
198,,,,,,,,,,0,,,,,,,,,
199,,,,,,,,,,0,,,,,,,,,
200,,,,,,,,,,0,,,,,,,,,
201,,,,,,,,,,0,,,,,,,,,
202,,,,,,,,,,0,,,,,,,,,
203,,,,,,,,,,0,,,,,,,,,
204,,,,,,,,,,1,,,,,,,,,
